方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,1136307.875,1060653.1020219927,840502.9976201218,1280803.2064238635,75654.77297800733,1,0.41884999181824706,0.41884999181824706
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,1252074.925,1069680.7903352114,764210.8468310921,1375150.7338393307,182394.1346647886,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1351312.42,1347892.0258593012,1299131.2648384683,1396652.7868801341,3420.394140698714,1,0.07216800541333429,0.07216800541333429
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1360659.407,1356720.7193221229,1073722.1212916751,1639719.3173525706,3938.687677877024,1,0.41884999181824695,0.41884999181824695
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1336651.7546666665,1385000.5900854766,992325.0290768796,1777676.1510940737,48348.83541881014,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1616655.47,1621310.392966219,1562974.9926109908,1679645.7933214472,4654.922966219019,1,0.07216800541333426,0.07216800541333426
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1670652.3570000003,1628528.9143439722,1289960.84915276,1967096.9795351843,42123.442656028084,1,0.418849991818247,0.418849991818247
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1653378.6700000004,1631253.7934241055,1161472.6501116897,2101034.9367365213,22124.876575894887,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1474315.62,1477161.9216585306,1423945.2676640204,1530378.5756530408,2846.3016585304867,1,0.07216800541333425,0.07216800541333425
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1546321.588,1477302.5447304582,1168442.753434679,1786162.3360262373,69019.04326954181,1,0.41884999181824706,0.41884999181824706
LSTM,每天余额收入支出及用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1605114.2156666666,1500668.078671989,1072108.740695977,1929227.4166480012,104446.1369946776,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2975427.34,2979542.768893306,2872177.4407032547,3086908.0970833576,4115.428893306293,1,0.07216800541333433,0.07216800541333433
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3196195.7759999996,2998935.5202267203,2375806.661719326,3622064.3787341146,197260.25577327935,1,0.4188499918182471,0.4188499918182471
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3345687.191666666,3010885.932708983,2146261.59959228,3875510.2658256856,334801.2589576831,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3357171.09,3353644.657563015,3232708.0482708593,3474581.2668551705,3526.4324369849637,1,0.07216800541333435,0.07216800541333435
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3453373.424,3374576.4516155785,2672682.3432440227,4076470.5599871343,78796.97238442162,1,0.4188499918182471,0.4188499918182471
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3503285.0460000006,3385470.575590023,2411555.2816924322,4359385.869487613,117814.47040997772,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,2633887.16,2642545.262131559,2547504.0707210633,2737586.453542055,8658.102131559048,1,0.07216800541333433,0.07216800541333433
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,2998768.198,2652269.9708387153,2100668.1631306224,3203871.7785468083,346498.22716128454,1,0.418849991818247,0.418849991818247
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3185597.1709999996,2656617.3765525552,1891240.6192025854,3421994.133902525,528979.7944474444,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3212454.67,3235205.709896444,3119287.4868891183,3351123.9329037694,22751.039896443952,1,0.07216800541333432,0.07216800541333432
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3211926.4329999997,3228334.174441112,2555565.868318117,3901102.480564107,16407.741441112477,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3699233.9060000004,3285056.808897357,2351555.1100400803,4218558.507754633,414177.09710264346,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3178119.21,3301232.183062759,3181738.781965219,3420725.5841602995,123112.97306275927,0,0.07216800541333432,0.08309820267864816
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3351846.8320000004,3322107.025022494,2628589.0348080704,4015625.015236918,29739.80697750626,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3645877.603333333,3310340.056364001,2348047.07056022,4272633.042167781,335537.54696933227,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,下一银行营业日的日末余额,3933394.75,3935507.48300195,3793484.7714012824,4077530.194602618,2112.733001950197,1,0.07216800541333439,0.07216800541333439
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后10个银行营业日的日均余额,3867034.218,3953342.7720273663,3129068.756814611,4777616.7872401215,86308.55402736645,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后30个银行营业日的日均余额,4085134.505000001,4056164.558367411,2912440.654429012,5199888.46230581,28969.94663258968,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,1309069.96,1306957.9020344832,1259721.4180546266,1354194.3860143397,2112.0579655168112,1,0.07216800541333421,0.07216800541333421
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,1346496.9190000002,1311674.8734842096,1037522.9024664531,1585826.8445019661,34822.04551579058,1,0.41884999181824706,0.41884999181824706
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,1276911.976,1333110.436535381,952710.0396068145,1713510.8334639475,56198.46053538099,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1395335.14,1395032.6005533142,1344683.3235848465,1445381.877521782,302.539446685696,1,0.07216800541333425,0.07216800541333425
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1399281.4,1401014.456313595,1108796.4003272387,1693232.5122999512,1733.056313595036,1,0.41884999181824695,0.41884999181824695
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1327069.2299999997,1410492.6580246508,1005024.6102326314,1815960.70581667,83423.42802465102,1,0.5811765735248656,0.5811765735248656
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1505817.24,1491011.7428953939,1437176.072164531,1544847.4136262566,14805.497104606126,1,0.07216800541333429,0.07216800541333429
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1498041.691,1492697.604143757,1180245.1521741562,1805150.0561133577,5344.086856243201,1,0.4188499918182472,0.4188499918182472
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1444591.6820000003,1521915.4748593639,1088371.1296945366,1955459.8200241912,77323.7928593636,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1517602.97,1528871.1807306886,1473877.7479170219,1583864.6135443554,11268.210730688646,1,0.07216800541333437,0.07216800541333437
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1447099.6520000002,1538005.1268851943,1218833.2341311001,1857177.0196392885,90905.4748851941,1,0.4188499918182472,0.4188499918182472
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1428263.719333333,1556337.7430834942,1113469.8175261198,1999205.6686408687,128074.02375016129,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,下一银行营业日的日末余额,1412708.21,1412138.6124570523,1361162.4455836813,1463114.7793304233,569.5975429476239,1,0.07216800541333443,0.07216800541333443
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1426692.802,1420999.602239195,1125143.1911391597,1716856.0133392303,5693.199760804884,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1467346.3476666668,1430836.8049653824,1020320.3465262592,1841353.2634045058,36509.5427012844,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,下一银行营业日的日末余额,1519542.52,1514638.059324471,1460092.3113505451,1569183.807298397,4904.4606755289715,1,0.07216800541333446,0.07216800541333446
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后10个银行营业日的日均余额,1462905.128,1521236.1632223693,1204662.5519420207,1837809.774502718,58331.035222369246,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后30个银行营业日的日均余额,1438778.1796666665,1545504.5928363316,1106241.920599864,1984767.265072799,106726.41316966503,1,0.5811765735248657,0.5811765735248657
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3513081.98,3495561.921479126,3369713.9146093256,3621409.9283489264,17520.05852087401,1,0.07216800541333436,0.07216800541333436
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3580232.34,3483818.071852348,2753419.1042508516,4214217.039453844,96414.26814765204,1,0.41884999181824706,0.41884999181824706
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3384013.4883333337,3542874.6038062363,2529407.306232699,4556341.901379773,158861.11547290254,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3872542.72,3849900.8311433103,3710988.8571864595,3988812.805100161,22641.88885668991,1,0.07216800541333437,0.07216800541333437
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3576668.464,3868878.4741396056,3062658.6150476835,4675098.333231528,292210.0101396055,1,0.41884999181824717,0.41884999181824717
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3594791.7050000005,3926196.557816536,2807523.752832776,5044869.362800296,331404.8528165356,1,0.5811765735248658,0.5811765735248658
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,3635120.17,3635428.3435951914,3504258.657541851,3766598.0296485317,308.1735951914452,1,0.07216800541333429,0.07216800541333429
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,3534364.858,3661054.7739314763,2899769.7472000537,4422339.800662898,126689.91593147628,1,0.41884999181824706,0.41884999181824706
LSTM,每天余额收入支出及用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3676876.248000001,3692691.614872726,2636368.2724968623,4749014.95724859,15815.366872725077,1,0.5811765735248658,0.5811765735248658
